user_id,location,season,duration_days,budget_usd,group_size,trip_type,distance_km,hotel_quality,rating_1_5,review_polarity,weather_score,time_flexibility,ambiguity_level,accept_recommendation
600,Cairo,Winter,4,3646.642154345246,1,Cultural,2586.411549224957,3,2,-0.04354840409778363,0.20734628450500703,0.9554386208080249,0.6989653536423868,1
601,Cairo,Autumn,10,896.2276007262567,4,Business,2012.6946316352503,5,2,0.3661163431324572,0.02456139491013254,0.19952502092412727,0.280026410870473,0
602,Queenstown,Autumn,10,2843.858783438435,3,Business,3177.654416496992,3,5,0.04025404478000217,0.09307716135256283,0.1851361229388161,0.5192533297862011,0
603,Queenstown,Monsoon,6,1515.1333701983922,1,Leisure,233.87133527927475,3,2,-0.8321865988776929,0.26630011772454476,0.8903347347703588,0.9547226038008574,1
604,Bali,Winter,3,399.55158570357213,2,Leisure,1343.076737524015,2,2,-0.2730602824492431,0.8199702656357306,0.8917170640057281,0.8706153943184273,0
605,Santorini,Spring,5,504.2631600752112,3,Leisure,1911.7050476264485,1,2,-0.6596996762791262,0.5266375099372003,0.4990194854990422,0.23319350729579214,0
606,Reykjavik,Spring,11,981.546543217402,2,Business,323.34870232056096,4,1,0.22203011299088388,0.424497890691106,0.12578635535397864,0.7366506157002934,0
607,NYC,Autumn,12,2486.7550260327625,2,Cultural,649.4224873470959,5,4,0.3516586820270937,0.662162943958549,0.3052164582032719,0.10409074995921108,0
608,Reykjavik,Summer,13,1935.807322156422,4,Backpacking,559.81807794437,3,3,0.22827411092708252,0.5415105603250052,0.7541523380344677,0.026742485744032596,1
609,Banff,Summer,4,2019.5298672161066,3,Honeymoon,1115.8352837567109,3,3,-0.29370219664969366,0.13151392675562623,0.8459919080013034,0.028174274781860187,0
610,Santorini,Summer,9,5828.798037779781,3,Leisure,4033.0700944793566,1,2,0.22342696456560812,0.22262336382418957,0.3476547477448171,0.17024648421801236,0
611,Santorini,Winter,3,844.3323790265849,4,Leisure,5530.710259169974,5,4,-0.13505712788443752,0.22252236099060763,0.061233681816867835,0.6949484020937929,0
612,Goa,Monsoon,10,1778.5256036503797,1,Cultural,571.674605233518,5,1,-0.46911272487512623,0.5999525126123422,0.6657266815727806,0.36330589345801867,0
613,Queenstown,Autumn,6,2170.3881764386833,2,Backpacking,1671.114086071294,5,5,0.4709649598544652,0.46162436618934644,0.7394970414382935,0.015942438966691785,1
614,NYC,Summer,10,1162.393046335843,1,Leisure,1714.7769309336784,2,3,0.5090138768618859,0.3875850625608537,0.42401467586369257,0.9880226313768419,0
615,Cairo,Summer,10,1839.0346148029375,5,Adventure,1495.3276373200815,4,2,0.574447740541753,0.556639172881788,0.5830976116178693,0.5333784032319931,0
616,Cairo,Autumn,13,692.3076235564006,1,Leisure,1508.971705041799,3,3,-0.20417430001622808,0.9701157857825572,0.9873714975240833,0.39388021511131754,0
617,Kyoto,Summer,7,4213.0567426923335,5,Cultural,1398.274145552133,2,5,0.6896811563465394,0.3141934560558768,0.2449985993596594,0.5188498950488314,0
618,Kyoto,Autumn,6,1201.14586598578,1,Backpacking,4230.418048734769,2,1,-0.1467911256640338,0.5201954336335173,0.5729776937992509,0.5199709098585499,0
619,Paris,Autumn,8,6117.079763903334,2,Honeymoon,2649.09462985726,2,3,0.4267506607692565,0.48037001564411563,0.6109604135626425,0.4702365770929937,0
620,Bali,Spring,3,1773.1544342725226,4,Cultural,469.59794006067983,3,3,-0.15545633088333763,0.7166430317458448,0.5491071960244631,0.6129489044649707,1
621,Goa,Spring,3,3350.3903460483607,5,Leisure,2072.636743283819,1,5,-0.011991081872885417,0.7302902679829161,0.8691295579437958,0.8856266198683065,0
622,Goa,Spring,8,1751.1329870552418,1,Cultural,2239.255446431074,4,3,-1.0,0.7290707214130405,0.6050075319221164,0.30171369207708654,1
623,Bali,Monsoon,11,1774.9964477566998,2,Business,1410.8869522014938,3,4,-0.05095660720845782,0.2015195799387448,0.50789002239129,0.4869686228459622,0
624,Goa,Autumn,8,1273.573999691695,5,Adventure,2711.180685776444,5,4,0.1455449833925137,0.44909313636118775,0.12301502666117314,0.003643996196768695,1
625,Cairo,Spring,11,1942.0013764289085,2,Honeymoon,1274.6911939571241,2,5,-0.10502480868191938,0.8111746910291375,0.7032091992934255,0.8598142813182026,0
626,Kyoto,Monsoon,4,2188.1226476345037,2,Backpacking,1287.3925552995006,1,2,0.9780940340425697,0.38153017054064375,0.13210736149470037,0.30590388891311626,0
627,NYC,Summer,7,1129.403498222706,4,Adventure,1208.3274815353413,2,4,-0.4812330426626382,0.9842551172899289,0.026569893364223662,0.2712968983283689,0
628,NYC,Summer,9,1677.3548717263566,1,Adventure,218.19839797303558,5,2,-0.1817906185519629,0.36478674179219917,0.4885311630634622,0.9975371692110346,1
629,Reykjavik,Dry,6,1253.8081014873017,5,Leisure,1028.3195920165117,2,5,-0.35243630499292666,0.4976668273419682,0.5724452721477323,0.5843929387451879,0
630,NYC,Spring,2,7185.342324947438,5,Honeymoon,642.5210253000379,4,5,-0.1818884894977356,0.47452559480254686,0.99905406137388,0.12304324614099027,1
631,Queenstown,Spring,2,1713.2741699940816,5,Cultural,424.4701212159082,5,2,0.6157065314703525,0.4336638024692425,0.7123267944552865,0.265524969893571,1
632,NYC,Autumn,13,4569.409626719491,2,Adventure,3453.7456881822895,2,3,0.8390158971634818,0.8456313683196216,0.8485903202275773,0.35322658826631137,0
633,Goa,Spring,9,1607.8072956044427,1,Adventure,1641.5004561497988,4,5,-0.2503963054594709,0.15527523754801353,0.3463880390307553,0.9860600478706539,0
634,NYC,Autumn,5,2112.3842924382434,3,Leisure,1070.7719706757694,2,1,-0.26150377136160163,0.567664706413983,0.5089146825799675,0.43062167791485795,1
635,Bali,Spring,5,818.2611639776733,2,Cultural,697.956876348451,2,4,-0.4785643242969575,0.6186015773554236,0.9742689906618556,0.23013398829280907,0
636,Cairo,Spring,2,1382.6489191449655,5,Honeymoon,1389.828542369363,2,5,0.7531426932596517,0.8512213080693708,0.41738855214277626,0.5697309674128171,1
637,Kyoto,Spring,13,2051.488287181503,4,Adventure,2423.9382553610867,4,5,0.6605022034581512,0.6092001599261084,0.8072904248023839,0.4047596580570104,0
638,Kyoto,Summer,3,4682.569602403866,5,Leisure,565.9056256477675,5,1,0.04700910000560661,0.9600203477877807,0.5259891177444961,0.05496038814187043,0
639,Queenstown,Spring,11,2065.628188430383,4,Cultural,1092.4053665146587,2,4,-0.59804959815344,0.8721677122609289,0.2239618515300641,0.8609196124543255,0
640,Banff,Spring,4,4147.380531536526,4,Honeymoon,2196.13263461282,2,4,-0.553331282728126,0.3487399483527315,0.5804186372108828,0.015687527283303915,0
641,Cairo,Monsoon,6,2655.6307235490553,1,Cultural,233.03743286449628,5,1,0.1853147251922966,0.8599064452908345,0.21806202837032151,0.8984836357454766,0
642,Banff,Summer,5,4800.334124186097,1,Adventure,1047.2722336137874,3,4,0.3746689592232494,0.9584778140934557,0.003026989875741126,0.7918587036018022,0
643,Santorini,Summer,11,1745.1131407085652,1,Leisure,777.8758250711262,3,4,-0.9330724025105742,0.2571971809245863,0.23589601547334327,0.07582321014241111,1
644,Goa,Spring,2,7586.560657540219,3,Honeymoon,985.2900982454247,4,5,-0.06065495526894135,0.6102088066644085,0.19314383235509036,0.7236110778130539,1
645,Queenstown,Summer,6,1351.2187990492955,2,Backpacking,734.1380976848595,1,1,0.9091479447786919,0.28180391234213553,0.37092117719943374,0.7709416821393189,0
646,NYC,Summer,5,1141.5278911941714,5,Honeymoon,1224.269580301069,5,5,-0.008754603315142731,0.6495672790822176,0.8885969038092881,0.6023070734286845,1
647,Goa,Autumn,5,874.7763819295233,1,Business,5109.729653099238,2,3,0.8448190453953119,0.0936428045470219,0.3878530735986758,0.5776708001561233,0
648,Reykjavik,Spring,4,7321.82434186972,5,Honeymoon,846.2899410912436,4,2,0.4245230644778418,0.7341880218690575,0.8451876274909911,0.04968702624797405,1
649,Banff,Monsoon,12,2956.2254375978173,4,Cultural,1384.8800484802337,3,2,-0.44213980041767886,0.41981982859534284,0.5556130201315813,0.05949637182278256,0
650,Santorini,Dry,6,1479.6007398201834,1,Leisure,5408.878963381595,4,4,-0.04633564667592799,0.5873071786764368,0.007614704222566937,0.7272886498356969,0
651,Goa,Spring,7,3825.3820289543896,1,Cultural,706.2628925993473,4,5,0.03565288072764855,0.02586240252349814,0.18873671290321514,0.10556517891890982,0
652,Cairo,Spring,6,2731.5249202297978,2,Honeymoon,4683.215750590736,1,2,-0.3762557840467533,0.6954414552103283,0.9312780452080364,0.24184410070647755,0
653,Kyoto,Spring,13,5882.143309096296,2,Business,1101.3130241948488,1,5,-0.38493401140547057,0.4959913541352434,0.6041734461977185,0.49883659382335876,1
654,Santorini,Autumn,6,714.298041531464,2,Backpacking,4562.002636141552,5,4,0.8533842960592803,0.625251007687842,0.9295468585722739,0.16416367361268158,0
655,Reykjavik,Spring,6,1541.920405383881,3,Backpacking,1998.5174306046588,3,1,-0.38868030984647584,0.31566797237617406,0.31012002030345287,0.7898395605500256,1
656,Reykjavik,Monsoon,5,1369.8919808712903,1,Adventure,1402.0443354059,2,3,0.6392180382043401,0.1458201734214144,0.7165623782827428,0.8073780237790886,0
657,Queenstown,Winter,5,553.2391648286036,1,Leisure,1040.5403811912163,1,5,-0.1182422391825082,0.435428941996142,0.7720251598972598,0.842143211260892,0
658,Cairo,Winter,3,3415.900144808651,4,Adventure,665.651891259918,1,1,0.08718033505841379,0.9439791212863633,0.9756996027362554,0.04956812077470496,1
659,Paris,Autumn,9,1537.2679577742406,5,Backpacking,1165.1827725127584,5,1,0.3809222091192863,0.22779402665380533,0.0181764831689607,0.4278731612336244,1
660,Kyoto,Dry,2,2817.988814065074,2,Honeymoon,2248.208975255702,5,1,-0.19927933645233933,0.6758390120352517,0.9522372151232462,0.8469176727143358,1
661,Bali,Spring,4,7449.209218691765,5,Leisure,1085.1905310396019,2,3,0.3839521567472667,0.04984354403454139,0.3915902176041651,0.3632193903066989,1
662,Queenstown,Summer,4,1462.7211551982848,2,Leisure,851.2465085940413,2,1,-0.9232148497741911,0.7180997852669284,0.837992405744867,0.6958203783230225,0
663,Paris,Summer,5,1404.3196230270567,2,Business,897.2853905977706,3,5,0.31985369420731846,0.23843718680149306,0.5447129182210839,0.5892459041900096,1
664,Kyoto,Dry,11,1941.4657379969028,1,Business,2425.9568208895626,1,1,-1.0,0.45151706022933247,0.5646495430333655,0.3472086167071786,0
665,Reykjavik,Autumn,9,3269.356356982218,3,Backpacking,2922.308496993719,3,1,-0.01342336334922875,0.36775310059477406,0.3593778881864501,0.27640482909042374,0
666,Cairo,Winter,13,1286.8751377366268,3,Honeymoon,643.0867238806264,4,2,0.5271214926592457,0.11284034331735548,0.8284725903781975,0.6527430920994067,0
667,Reykjavik,Spring,6,1238.211206547701,4,Adventure,642.3476795561767,5,4,0.411147653029188,0.3455819525117757,0.2640135708378334,0.133624137002897,1
668,Santorini,Dry,13,3409.474872705324,1,Leisure,1485.4709451386366,2,5,-0.5492052394809706,0.3501249582931856,0.49224138617860647,0.8601225190877586,1
669,Banff,Summer,2,2269.202198516414,1,Business,3722.034296912646,1,2,-0.4848321980467585,0.5221056390297516,0.5601744987674754,0.5764434410807034,0
670,Bali,Summer,8,530.1516205784098,3,Business,2742.9581852379547,1,3,-0.24433602016131742,0.9723515329399873,0.7425210934274884,0.11150350512583918,0
671,Banff,Dry,11,866.7624256033268,1,Backpacking,402.8314475865494,2,4,0.19310793117906738,0.47001752251063034,0.47163533704153704,0.7035276451933636,0
672,Cairo,Summer,8,4450.365551968969,1,Business,887.793547143769,4,4,-0.9159665950218517,0.9144261556326339,0.6802828988394938,0.431112549882419,1
673,Cairo,Summer,13,2301.1331853015636,4,Business,520.8786807791996,1,1,0.09338821207572091,0.4615576585625554,0.4852940963479754,0.2040814153631757,1
674,Paris,Autumn,5,1144.4534220696873,5,Adventure,885.3561402914653,4,5,0.25571468690003224,0.10754330087493946,0.6593206369585947,0.9610692929248661,0
675,Cairo,Spring,2,1632.3144679535708,3,Leisure,3958.1340623655046,3,5,-0.04151859043549183,0.23015289527594018,0.6741434762081482,0.7196477850144256,0
676,Queenstown,Summer,11,1822.4590667418854,1,Backpacking,351.3979988602133,4,4,0.36266048402652595,0.40751767605760025,0.7094415605292438,0.5929936233279961,1
677,Reykjavik,Spring,2,2811.406064956636,5,Honeymoon,300.33777722904114,3,3,0.211862079163102,0.32536877297018474,0.823299793860326,0.8488671810593617,0
678,Paris,Spring,11,800.3442623850646,3,Leisure,565.1870154945905,1,2,-0.17082712969944766,0.8658292875324917,0.5407225609599173,0.5438697898821526,1
679,Reykjavik,Monsoon,10,1091.633543160356,4,Honeymoon,1380.0133914601454,1,5,-0.8680946801297451,0.6786456021965513,0.19327816386989327,0.44147061233290386,0
680,Banff,Autumn,12,2129.7789051526797,1,Cultural,1801.9124579829534,3,5,0.16670654078541144,0.5783084519186734,0.6796408416190554,0.1894468598607083,1
681,Queenstown,Summer,7,1702.919230396615,3,Cultural,1556.132332769703,3,3,-0.3765376826149889,0.49122955123669054,0.07711808349216187,0.15339042511817869,1
682,Bali,Summer,12,2548.1312072617393,1,Backpacking,2808.900269575372,5,4,-0.1891713124307726,0.39727061828906685,0.21895502246118403,0.4319693163718482,1
683,Banff,Summer,4,864.6247187059679,4,Backpacking,267.6102215408219,5,2,0.33956210898154293,0.6121924398320113,0.7921575286647992,0.4559745790275158,1
684,Banff,Autumn,7,2240.103178822941,2,Adventure,2837.473239372824,1,4,0.8086666917171755,0.124607165444381,0.43507014433006597,0.7333125052307272,0
685,Bali,Dry,3,3480.5658900310013,5,Adventure,854.3353036563835,2,1,0.08096993827899551,0.16253318821690566,0.49804416765121706,0.4420850100368764,1
686,Santorini,Dry,11,2421.375698990116,1,Honeymoon,1968.8314001829606,2,5,0.3770324182229353,0.30311635339669996,0.9873969184835301,0.5931592005654178,0
687,Goa,Summer,10,1965.4314032718057,4,Backpacking,380.41381939109687,1,3,-0.6222396705764454,0.1711846164610744,0.23517248584891792,0.832518524076246,0
688,Reykjavik,Summer,11,1706.960936888791,1,Leisure,1100.9903342363466,1,3,0.22276179049751726,0.6770987190248167,0.019552749535934555,0.9933346955105418,0
689,Goa,Summer,11,1095.634918367259,4,Backpacking,1324.7997785467358,1,1,0.07004703116141878,0.024768321406245297,0.11137260951784411,0.32252531515128247,0
690,Queenstown,Autumn,5,1731.599530681574,3,Cultural,2764.4606454683767,3,3,0.7146137903130909,0.1601774916667501,0.2445018596608296,0.9019544637283687,1
691,Banff,Summer,2,3849.9810751652044,5,Business,308.5229713235297,1,1,-0.1702292380143783,0.9026081094988033,0.7259200243964692,0.8060508718535989,1
692,Queenstown,Autumn,13,1683.4203006848118,4,Leisure,1123.9471826536942,1,5,-0.020818808581185386,0.9975431482220869,0.775822031984762,0.06800669031955309,0
693,Banff,Autumn,7,1060.099029067472,2,Honeymoon,460.26930649929005,1,4,0.6294072335663974,0.48759047782809306,0.5654889540141138,0.33415893085389126,0
694,Banff,Summer,3,1345.6759713862748,1,Honeymoon,1643.193420956402,4,3,0.05398310380267527,0.4953700730217583,0.25504639869816137,0.21904295983438338,0
695,Paris,Summer,13,2039.6024254622657,3,Business,2042.1801745073944,4,5,-0.45442069064363433,0.7733987622374382,0.5217418945268236,0.664384272422998,0
696,Kyoto,Summer,13,1445.039017181218,3,Honeymoon,3070.9314362855016,5,5,1.0,0.036189577620575064,0.014957555933934219,0.5552991362176882,0
697,Queenstown,Spring,7,2419.175285222626,1,Backpacking,714.7811676040732,1,1,-0.4392963816683667,0.4270214819009781,0.6818009427417963,0.49485105258955364,0
698,Reykjavik,Spring,11,2474.283792727238,3,Backpacking,2302.5700440860455,2,1,0.06764995922523814,0.09982788181495983,0.6142975554091679,0.7635637638075775,0
699,Paris,Winter,2,3082.172265076034,2,Honeymoon,3257.5194179588307,3,2,0.2733440780128066,0.40092638265648595,0.021796539381543578,0.3333086958119834,0
700,Paris,Summer,3,4247.711657403815,2,Backpacking,294.5363497346781,4,1,0.23380875451555727,0.9838218411288748,0.8170116336327956,0.3827522955532656,0
701,Reykjavik,Spring,5,3286.292256777991,1,Honeymoon,1789.830024737476,1,3,0.005128147996800614,0.7536332808033611,0.7634265351621218,0.8656339482254493,0
702,Cairo,Autumn,9,1032.2091203495404,2,Honeymoon,2360.9255492548405,2,3,0.0076198147368459895,0.985045875685218,0.3082237455683131,0.9722085092600066,0
703,Bali,Winter,3,1051.4015178745656,2,Business,891.6011496104654,3,3,-0.01746593314397768,0.7460486256706017,0.635376650632306,0.7763573407678322,1
704,Bali,Summer,2,1727.684089586118,1,Honeymoon,416.2895858774524,1,1,-0.45796692929568605,0.6081100718065884,0.6014929634649732,0.21707097477722626,1
705,Bali,Monsoon,10,1379.2494945102237,3,Leisure,2331.7273058423452,2,5,1.0,0.7542208329272434,0.14318027922687027,0.11265163216384733,1
706,Reykjavik,Dry,11,913.244792798545,2,Business,420.0580592166536,4,5,-0.009995458856688497,0.6590916729709847,0.19325930111436584,0.209205147765802,0
707,Paris,Autumn,10,1387.119985102035,1,Cultural,950.8143732621405,3,3,0.3984654964115478,0.4640660299019084,0.6832061362281295,0.4227613650228964,0
708,Reykjavik,Autumn,11,1360.0710769511945,3,Backpacking,1061.9910282145877,3,1,-0.0673264288408027,0.29254633400521,0.9335516462700085,0.23669702774763823,1
709,Goa,Spring,11,1208.2053504514072,1,Leisure,1943.858980245538,3,2,-0.07738183617774175,0.5201780593343549,0.5762843206987531,0.9010411480720117,0
710,Goa,Dry,9,1495.9643204852541,5,Business,664.2740248624314,5,4,-0.12772183133482515,0.2584934739014305,0.5678131455595449,0.6707229017674402,1
711,Cairo,Summer,8,3666.784907861326,3,Adventure,634.1801415007036,3,4,-0.6749228939946254,0.4866763464421453,0.6466816947038385,0.4167292447830141,0
712,Reykjavik,Dry,12,2037.6303626755796,5,Backpacking,1186.9382638372863,3,2,0.019689429939615324,0.14613540592108598,0.4405783001781288,0.2738117328615608,1
713,Queenstown,Autumn,6,7967.176520822496,5,Backpacking,2453.111216236055,5,5,-0.1035038271597151,0.5653950989700408,0.05417204350134375,0.38066100514096435,1
714,Queenstown,Spring,3,2002.8068719310263,5,Adventure,6836.013373191267,1,5,0.6857622545923885,0.24528369081210477,0.3965038467246972,0.4760505953667302,0
715,Banff,Spring,11,1519.232474978333,3,Backpacking,328.3286341529301,1,3,-0.4983500587922577,0.29360810394156966,0.9002522101178897,0.7138223521757286,0
716,Queenstown,Winter,5,1812.5314342137415,3,Cultural,1411.309977657137,3,2,-0.1885735887774275,0.4990281417823884,0.8049468003915485,0.0893415582288789,0
717,Reykjavik,Autumn,13,2108.843953665991,4,Backpacking,459.7909726896848,2,3,-0.3492202333770411,0.16252625302158075,0.9274235685770654,0.8488329397889457,1
718,Goa,Spring,6,2347.608370660816,1,Honeymoon,2477.608339383735,2,1,0.8212651970059044,0.9623798836359191,0.15283158513241057,0.12756003113018,0
719,Kyoto,Winter,12,6285.664199270193,5,Leisure,517.5801343579963,1,3,-0.33470422242733566,0.44694431539287616,0.5059577570388295,0.2624500819724379,1
720,Reykjavik,Monsoon,2,1088.7741627300138,2,Adventure,639.2409299269054,5,1,0.3811499223630683,0.35227922962675107,0.5847281548129437,0.9935898957725838,0
721,Bali,Summer,9,3027.303701687978,1,Cultural,684.4279040569659,4,1,0.58508073670299,0.02919660509258093,0.20992550999297444,0.19020863404425115,1
722,Banff,Summer,7,2048.0642517016477,2,Adventure,1031.7801073081644,4,3,0.026938544292295905,0.8432543631122329,0.20097023926897006,0.10114218778634565,0
723,Santorini,Spring,7,704.3964623962647,2,Leisure,1420.2072313060992,1,3,-0.5884055004702342,0.6258339153063843,0.7820329326428023,0.6384053019187983,0
724,Bali,Winter,5,2871.0103044273574,1,Backpacking,1614.7914834187372,2,5,-0.5820769293818452,0.41640515484129725,0.6718519170522066,0.3931290798512249,1
725,Queenstown,Summer,13,3868.3144034657957,4,Backpacking,1091.584907882435,4,3,0.5298820323980399,0.24553279933847572,0.6471875368151602,0.09183543426850871,0
726,Bali,Monsoon,6,1081.0565811226927,1,Cultural,378.45121796470295,3,5,-0.5302970093999287,0.7451374186753852,0.26698745798301493,0.003742428349045035,1
727,Queenstown,Summer,12,1798.3766561380053,5,Adventure,1962.9994620825014,4,5,0.2960133055299562,0.9454745757416672,0.5067694242472068,0.0791615763814778,1
728,Paris,Autumn,7,642.1278600362219,3,Adventure,1051.1426284774452,4,2,0.15717455491029816,0.3808097056520202,0.023069953489327832,0.5227355787719067,0
729,Goa,Summer,2,849.5579234989395,4,Backpacking,2777.72584908995,3,5,0.28856624215551363,0.13487606837923127,0.1299460526004279,0.23089294513094227,0
730,Cairo,Spring,12,3390.788423272815,2,Adventure,622.5406805072317,4,3,0.3357924039229438,0.10919474727273737,0.5182508627607912,0.7775521343189499,0
731,Queenstown,Winter,4,1366.6941811843396,1,Leisure,304.3505670591395,2,3,-0.3668353922089509,0.0063619723338859124,0.3096722756319128,0.857508633071743,0
732,Goa,Summer,5,929.5663759902982,1,Cultural,1067.1845499289332,1,1,-0.3877640895073706,0.7439554407717219,0.9656697568965166,0.14483301771529433,1
733,Banff,Autumn,12,2074.916557649073,4,Cultural,3092.58364200178,5,2,0.4574635670502013,0.9813953859016705,0.47148472326701063,0.33701987073447015,0
734,Queenstown,Dry,12,1321.5393906657987,4,Business,1247.321472655364,1,3,-0.21467230528219824,0.9928177527535682,0.08356415635685066,0.14657412546819748,0
735,Kyoto,Dry,13,1363.0866536232058,2,Cultural,934.736022605002,2,2,-1.0,0.7841972543429255,0.01784234725531242,0.2866927035819472,0
736,Cairo,Monsoon,7,2817.47286617158,2,Backpacking,546.6027944340979,1,3,0.4243776489419324,0.16218377829604358,0.7252578738476714,0.2392044187505713,1
737,Queenstown,Spring,11,900.5088429744736,5,Business,4474.783158548588,2,1,-0.41813064403438416,0.9777094559131215,0.1715067380503139,0.7868649009371865,0
738,NYC,Autumn,5,1050.247229802719,5,Backpacking,481.21681341771176,2,2,0.33356793895262665,0.3278134430019509,0.18781236900505904,0.3454796780140662,0
739,Queenstown,Monsoon,10,1983.1623484493493,3,Cultural,613.8094843339601,1,4,0.7964109246584846,0.33361960949254366,0.42380722264067106,0.49556479874417636,0
740,Santorini,Summer,8,3234.552525358394,2,Business,1730.2606776570076,3,4,0.10838122863097382,0.6873369528924389,0.26406058915346464,0.6738951054729815,0
741,Santorini,Spring,2,3800.5314108359426,2,Cultural,248.4355480943315,5,5,0.5978829158317654,0.049049187074451384,0.6165770797461895,0.8222566491521867,1
742,Queenstown,Winter,7,1213.1347218525657,3,Honeymoon,3040.1816086550093,1,5,0.1768988402681011,0.8257697299075593,0.4856925072237638,0.3012090903224518,1
743,Cairo,Summer,7,3172.979021997494,3,Honeymoon,1806.8756840889196,5,5,0.8937146640705737,0.997297276487744,0.11145060147723007,0.20922066770401915,1
744,Kyoto,Autumn,5,1129.4822534463697,1,Adventure,2251.5741154377474,3,1,-0.4310535543785531,0.7750697780899174,0.7847408479094484,0.9784533737558676,0
745,Queenstown,Dry,6,5408.492098586065,1,Backpacking,1713.8431940021926,3,4,0.09589250979175512,0.7816764912073332,0.4258588544142481,0.32014754464749695,1
746,NYC,Autumn,8,915.7444900305474,3,Backpacking,964.0095353802409,3,2,0.4365808025207337,0.390313670566551,0.6108343195893006,0.6710680991808755,1
747,Reykjavik,Summer,2,4012.169058783392,4,Backpacking,468.4742005077742,2,2,0.00479412149497728,0.06592138901565692,0.003942332532681725,0.6778410406778043,1
748,NYC,Summer,3,1219.3928329183623,1,Adventure,980.3794072731712,1,2,0.6761094983263348,0.7926674342344233,0.626400033436537,0.514029445599541,1
749,NYC,Summer,11,6050.812701784414,3,Honeymoon,502.6082052574471,3,3,-0.11601976975539025,0.5971580869048005,0.28284985703093446,0.22844744548455698,0
750,Bali,Spring,6,2578.059949025278,1,Leisure,1617.9646478024565,5,1,1.0,0.9093386891220844,0.4943707432099935,0.14145742095417624,1
751,Banff,Winter,9,982.7847094296122,2,Leisure,2091.0547117513543,3,3,1.0,0.11596290016683253,0.29772060382128973,0.4870161449144311,1
752,Bali,Monsoon,8,1321.6773284276874,4,Backpacking,3574.0221918897723,3,1,0.24103599811364984,0.3051230630941083,0.9962607446422428,0.510929536711377,0
753,Paris,Summer,8,2889.1242951616164,2,Leisure,1476.4769834023002,4,3,0.37630059017730844,0.36065615372338644,0.23084231471162353,0.7733667567747976,0
754,Banff,Summer,6,3400.190201201163,2,Backpacking,2297.6916908252624,2,4,0.6958357178123188,0.6832797085446914,0.9128596014892566,0.7098334439521935,0
755,Reykjavik,Monsoon,7,1732.9330299417875,5,Cultural,864.6149040880022,1,1,-0.4935986994836834,0.787745163103155,0.9179666318299169,0.9120412788358667,0
756,Goa,Spring,11,1857.1437507811222,1,Adventure,747.9815333189442,3,1,-0.5560000072888953,0.9610204085844203,0.4210006529343677,0.9708605618876316,0
757,Queenstown,Autumn,13,2849.82201258071,1,Leisure,1601.886878804341,5,5,0.7282094569288173,0.29540715832415443,0.30400311552335624,0.7278513261995407,0
758,NYC,Summer,5,1956.8260085369923,5,Honeymoon,804.9834368187666,2,4,0.2369942364364997,0.4936364085642473,0.38103554689879116,0.0765112488302534,0
759,Bali,Winter,10,832.0537851934523,3,Honeymoon,1360.1477751994728,5,2,-0.013252622989894783,0.02896093008129841,0.989339087391798,0.40511830921710257,0
760,Queenstown,Spring,13,1110.111328492082,1,Cultural,469.20803828705385,5,5,0.10556165144058052,0.2529878781088879,0.6187962273376061,0.6088023698406829,1
761,Bali,Autumn,2,2081.9744263599537,3,Honeymoon,541.6921515579176,2,2,-1.0,0.37400350811964034,0.5447802378206386,0.5901950714499575,1
762,Reykjavik,Summer,11,3749.1688331284927,3,Adventure,1823.1616455320084,3,5,0.004718842771499365,0.5938062065254482,0.035917881339427304,0.18144378583059817,1
763,Banff,Autumn,7,4767.557768255493,2,Business,2229.097469478054,4,1,-0.27652336959661183,0.47084549359917405,0.8478430303970257,0.5829447294508714,1
764,Banff,Spring,13,2886.26238721749,3,Adventure,498.43593461632025,3,4,0.5590358168075412,0.36447505977699735,0.083805455807199,0.3496805078814441,1
765,NYC,Summer,8,2148.1761453550475,4,Business,1875.2390964944461,4,1,0.5975153891920031,0.6240779665293416,0.046972367034381346,0.33892684484371594,1
766,Queenstown,Autumn,12,2833.5576792558536,2,Leisure,716.0940131131447,5,1,0.3883401170649553,0.8286156771170003,0.274858086117992,0.8340070053012362,1
767,Cairo,Spring,3,1211.9058594312264,5,Cultural,1111.209278025484,4,3,0.2977293243995708,0.24168113298478922,0.4757886050575182,0.42193315866822,0
768,Goa,Spring,3,1649.226095518384,3,Business,3406.891369439926,5,1,-0.648673374360134,0.3428758792604123,0.8952889600044005,0.5273959540644526,1
769,Bali,Spring,13,1102.7050398265317,5,Business,2092.238422159456,5,3,0.3953215399984371,0.7049236496870199,0.7900787990828386,0.5628728610344788,1
770,NYC,Summer,8,854.7033362453984,1,Cultural,2072.8869789377304,5,2,0.414698972761692,0.7779405987585303,0.197632144505843,0.5629967798516162,1
771,Cairo,Spring,8,2208.6337860269114,2,Business,5049.438291947165,5,1,0.722596326884365,0.8253968717346473,0.37207952842727654,0.21312151378337207,0
772,Banff,Dry,4,2020.919700287245,4,Business,624.465776835548,2,5,1.0,0.20933121889702866,0.7802402646188827,0.5994533631490071,1
773,Paris,Summer,4,2731.4598550834176,5,Adventure,498.34869362328385,1,5,-0.7462803367858043,0.5392669612444156,0.5270924474690973,0.3346236089441196,1
774,Queenstown,Winter,11,2509.0691293444647,2,Adventure,615.4182905316253,1,5,-0.09423841280910666,0.9000110985252844,0.17449194202407925,0.6550202945961696,1
